,Respondent,Current Ratio,Quick Ratio,FATO,TATO,Debt Ratio,Equity Multiplier,Gross Margin,Profit Margin,Return on Asset,Return on Equity,Withdrawal Ratio
0,4467.0,0.0,0.0,6.818333333333333,6.818333333333333,1.9233333333333333,-1.0830324909747293,-0.10632119286238084,-0.2787729161574187,-1.9007666666666667,-1.9007666666666667,-0.2529681005909896
0,4470.0,,,1.0070565769606536,0.5616191305502143,0.0,1.0,0.46766048269384264,0.2871022935233652,0.1612421404675648,0.1612421404675648,0.648643210523163
0,4475.0,,,2.521456052086416,0.742465543324433,0.0,1.0,0.4412300469483568,0.2750328638497653,0.2042024246902908,0.2042024246902908,0.5014338875422485
0,4477.0,,,0.34346589110478,0.295848172487637,0.0,1.0,0.47529708861794895,0.22494311681818235,0.06654901002433229,0.06654901002433229,1.7845483943330729
0,4480.0,,,1.1733588006604447,0.5571285432028846,0.0,1.0,0.9082674273911647,0.8704889835210406,0.4849742592632373,0.4849742592632373,0.14394064606868925
0,4481.0,,,15.846758241758241,1.4175247344699966,0.0,1.0,-0.1485345565876475,-0.2457915960209562,-0.34841566688456266,-0.34841566688456266,-0.8724907954689726
0,4484.0,,,0.6871374763636364,0.4432168153737546,0.0,1.0,0.553731965644075,0.16403516996884562,0.07270314564288431,0.07270314564288431,0.3114088905260605
0,4490.0,30.23584,30.23584,4.730201550387597,1.3123799163787846,0.02389723805281481,1.024482297340439,0.5236758170962919,0.32584502902892404,0.427632471949422,0.427632471949422,0.9516145616788044
0,4493.0,,,4.9251777478862415,1.9698439841678514,0.0,1.0,0.5068887317418128,0.15221536735838476,0.29984052568881375,0.29984052568881375,1.4864631059562334
0,4494.0,1.5297222222222222,1.458888888888889,2.7919871794871796,2.1771404006878075,0.1439596912864398,1.1681692904190217,0.09530019515555045,-0.1573734358856618,-0.34262406526172673,-0.34262406526172673,-0.4580999066293184
0,4496.0,,,1.9819128240180872,1.4663787905312093,0.0,1.0,0.6436966095399799,0.12715551546665252,0.18645815097936239,0.18645815097936239,0.006572084289588984
0,4499.0,,,2.6142857142857143,1.2176527176527177,0.0,1.0,0.9401211402989005,0.5728816906972151,0.6975709475709476,0.6975709475709476,0.595012354191806
0,4500.0,,,0.18034883720930234,0.1767000147785467,0.0,1.0,0.4379110251450677,0.07065660863958736,0.012485023790817078,0.012485023790817078,0.3102518149731176
0,4501.0,,,10.6,0.7186727287229799,0.0,1.0,0.9217536071032186,0.5327783943766186,0.38289330249129244,0.38289330249129244,0.07742517880702729
0,4503.0,,,0.9780696055684455,0.615497379141176,0.0,1.0,0.8262190782544336,-0.3026440642584,-0.18627662836367884,-0.18627662836367884,-3.337704481145016
0,4506.0,13.96353995227005,13.96353995227005,1.9989234640842153,0.8310169416754197,0.04184238064360764,1.043669621571985,0.45066191075691125,-0.11164107841286423,-0.09277562754800416,-0.09277562754800416,-0.6087435675307924
0,4507.0,,,0.14119017306088705,0.13293911272646977,0.0,1.0,0.7834600920965852,0.2947085376779573,0.03917829151182303,0.03917829151182303,0.037552231057231496
0,4510.0,,,1.9507653644048435,1.0916352244356506,0.0,1.0,0.45657902441880893,-0.1941499092346431,-0.21194087974152084,-0.21194087974152084,-2.6149911717636383
0,4511.0,,,1.0085296787075695,0.6021748130935324,0.0,1.0,0.3792195450315785,-0.002242624626754188,-0.0013504520654546558,-0.0013504520654546558,-87.68057784911717
0,4513.0,,,0.6836609336609336,0.18978276438290761,0.0,1.0,0.37610062893081764,0.17035040431266846,0.032329570644204206,0.032329570644204206,0.8069620253164557
0,4518.0,,,0.7535255813953489,0.46292276524593223,0.0,1.0,0.4355772554441756,0.28321852418810595,0.13110830238602994,0.13110830238602994,0.8336154477628205
0,4520.0,,,5.1437027027027025,0.37050402355665585,0.0,1.0,0.6374995402407562,0.35477931556298176,0.13144716389076125,0.13144716389076125,1.012284633111986
0,4521.0,,,1.0088740987243483,0.4615111381742528,0.0,1.0,0.39901044529961516,-0.2619021440351842,-0.12087075658395494,-0.12087075658395494,-0.3887489504617968
0,4523.0,0.1111111111111111,0.0,0.0,0.0,2.769230769230769,-0.5652173913043478,,,-4.1292307692307695,-4.1292307692307695,0.0
0,4528.0,27.368781094527364,27.368781094527364,4.415550708833152,0.7614020572030312,0.03023749976494481,1.031180314517849,0.13866922199226486,-0.5158086074298727,-0.39273773482013574,-0.39273773482013574,-0.7433135108736246
0,4531.0,150.80142857142857,150.80142857142857,0.802518223989397,0.5145554173210146,0.002379447016513362,1.002385122288627,0.5817737407101569,-0.9550057803468208,-0.4914033978503396,-0.4914033978503396,-0.4570639993359343
0,4533.0,0.4773872519922709,0.4773872519922709,9.540696202531645,6.453039383561644,0.6779195205479452,3.1048140567266542,-0.7647346808807043,-0.9641369748512368,-6.221613869863014,-6.221613869863014,-0.07012671936720818
0,4534.0,,,0.033075562890486854,0.03223505001614165,0.0,1.0,0.7180839689215197,-0.7686150117613515,-0.024776343347284468,-0.024776343347284468,-0.8214487753758265
0,4536.0,,,0.0643745143824027,0.061778805631714,0.0,1.0,0.7970053518778043,0.5075945091266286,0.031358582519059264,0.031358582519059264,1.0715491379673714
0,4537.0,,,0.029621609195402302,0.02923181358396166,0.0,1.0,0.5879937460524792,-0.4202493340704029,-0.012284650192330044,-0.012284650192330044,-3.589139589508218
0,4544.0,,,0.38983546617915904,0.06526328100423104,0.0,1.0,0.3088288626273995,-0.37209404114300004,-0.024284077967115517,-0.024284077967115517,-0.8960879866910887
0,4575.0,,,0.9074733096085409,0.4427346865884874,0.0,1.0,0.575406162464986,-0.27628011204481795,-0.12231878881679464,-0.12231878881679464,-1.2005434341795767
0,4577.0,,,0.9983361064891847,0.21385342486259917,0.0,1.0,0.5664,0.2579,0.055152798272064325,0.055152798272064325,0.9698849683339795
0,4580.0,,,8.436140476190475,8.436140476190475,0.0,1.0,-0.5624067821580565,-0.8688370754060124,-7.3296316190476185,-7.3296316190476185,-0.2524651014748588
0,4583.0,,,36.34893617021277,2.1937439005598645,0.0,1.0,0.4980683680636853,0.16258487473659564,0.3566695772766963,0.3566695772766963,0.010080645161290322
0,4584.0,18.18751815526518,18.18751815526518,53.8786062992126,0.5722189432962249,0.05439881732003752,1.057528288158295,0.477372799131556,0.44487301944309626,0.2545647690867295,0.2545647690867295,0.2495334748959469
0,4608.0,,,0.120213680535748,0.11531570588549818,0.0,1.0,0.4000583144939087,0.27219167255659765,0.03138797485701844,0.03138797485701844,0.1412176720830443
0,4618.0,,,41.73627345844504,9.429212598425197,0.0,1.0,0.22161709264672916,-0.06988521052979806,-0.658962507571169,-0.658962507571169,0.0
0,4622.0,10.544079861111111,10.544079861111111,1.8103012183272293,0.9488454417455607,0.04513084418967804,1.0472639040805325,0.46936914172655514,0.20142138610950774,0.19111776408007905,0.19111776408007905,0.4008912703472224
0,4624.0,,,0.23179932465026531,0.15407479611189756,0.0,1.0,0.8875842836926663,0.06631773911595772,0.0102178921328932,0.0102178921328932,16.193115134778925
0,4625.0,,,3.3590504451038576,0.7596040932729408,0.0,1.0,0.7064929328621908,-0.2237190812720848,-0.16993792987753734,-0.16993792987753734,-1.4136229022704838
0,4632.0,,,6.472909184197024,1.067937002408333,0.0,1.0,0.11220146325610153,-0.10628423313807399,-0.11350486534074315,-0.11350486534074315,-2.4559048364843195
0,4634.0,,,0.6257264199663689,0.5666708989094079,0.0,1.0,0.5841439002318836,0.1029851914226494,0.05835871099783019,0.05835871099783019,3.207360791801426
0,4635.0,,,1.1755970873786408,0.8802058479280505,0.0,1.0,0.4977495426822974,0.35782160893245735,0.3149566726973729,0.3149566726973729,1.1906158731723049
0,4638.0,,,0.19690947826086957,0.17066013848101963,0.0,1.0,0.8744327011440701,0.4328791115228847,0.07387520911803624,0.07387520911803624,0.9405888575926026
0,4661.0,,,0.3996473699676756,0.38385548969799604,0.0,1.0,0.21544117647058825,-0.2801470588235294,-0.10753598645215919,-0.10753598645215919,-1.6858792650918635
0,4716.0,,,2.797227722772277,1.3479264871467014,0.0,1.0,0.12125867195242815,-0.13677615744018123,-0.18436420542376764,-0.18436420542376764,-3.4356917343822784
0,4720.0,,,1.2501103752759382,0.692704765632645,0.0,1.0,0.3904114426982165,0.2559950556242274,0.17732899500929641,0.17732899500929641,0.273504863075119
0,4724.0,38.06363636363636,38.06363636363636,18.058333333333334,0.9789925457420375,0.024847526541676077,1.0254806578642577,0.6722427318874019,0.4355099215505307,0.42636096679466906,0.42636096679466906,0.1247682119205298
0,4732.0,47.5566,47.5566,78.3918085106383,2.9811232973141357,0.020227928296039775,1.0206455448978664,0.41197358784682686,0.32064294241193425,0.9558761457435719,0.9558761457435719,0.62850137339189
0,4737.0,136.7731730769231,136.7731730769231,5.105719178082192,0.72020922187313,0.00628003775268849,1.0063197258697372,0.46443100337386894,0.19349188728728864,0.1393546415819415,0.1393546415819415,0.5353046447436269
0,4738.0,,,3.465811965811966,0.3384141354457719,0.0,1.0,0.9531442663378545,-0.08774845869297164,-0.02969531878528103,-0.02969531878528103,-3.6193018942161768
0,4743.0,,,0.22975274291577868,0.22950906276891858,0.0,1.0,0.653714909022198,0.08164210960280685,0.018737604057417527,0.018737604057417527,0.2964057839893536
0,4744.0,28.701653923541247,28.701653923541247,2.1362056856187293,1.9085700562691938,0.003712703336432432,1.0037265388697274,0.9406536923921153,-0.027233302882067493,-0.051976666414023556,-0.051976666414023556,-2.2588664703797527
0,4745.0,,,1.8372641509433962,1.8372641509433962,0.0,1.0,0.35083440308087294,-1.171630295250321,-2.1525943396226417,-2.1525943396226417,-0.14791278623863263
0,4761.0,,,5.338118517047993,1.8292212126752239,0.0,1.0,0.3454748728008907,0.16076014978000192,0.29406587613042573,0.29406587613042573,1.1228529292695621
0,4764.0,,,1.1760087719298247,1.0392635658914728,0.0,1.0,0.526841457501958,-0.0018946033640398314,-0.0019689922480620155,-0.0019689922480620155,0.0
0,4767.0,,,12.899530516431925,1.0736335360040012,0.0,1.0,0.7346265831998835,0.5902460329014413,0.6337079354163084,0.6337079354163084,1.1149615232833465
0,4788.0,,,9.451458333333333,1.1289030228831358,0.0,1.0,0.4540040117265854,0.43041858619701545,0.48590084306289627,0.48590084306289627,0.09346129422127537
0,4789.0,,,0.13043478260869565,0.13043478260869565,0.0,1.0,-0.6666666666666666,-9.666666666666666,-1.2608695652173914,-1.2608695652173914,-0.1724137931034483
0,4793.0,,,6.203333333333333,0.7216850356707661,0.0,1.0,0.35061794734013974,-0.2576516657710908,-0.185943351602642,-0.185943351602642,-0.8015249543916216
0,4797.0,,,0.5041777777777777,0.17469091457869906,0.0,1.0,0.6811354019746121,0.25849074400564176,0.04515598448047393,0.04515598448047393,0.8855683846129975
0,4816.0,,,0.4727928483353884,0.3221154855863538,0.0,1.0,0.5939598628189915,0.5624551749318659,0.18117552179373553,0.18117552179373553,0.11485405605916583
0,4817.0,,,15.383333333333333,0.5568179533069235,0.0,1.0,0.938569880823402,0.7493318887685085,0.41724144865169216,0.41724144865169216,0.08000385560749916
0,4822.0,,,2.5045767852219467,1.783416606951793,0.0,1.0,-0.03707026562895609,-0.2326867824000176,-0.4149774719503696,-0.4149774719503696,-0.19448846836191602
0,5127.0,,,0.7973505597850425,0.36764067726615735,0.0,1.0,0.6841251799089664,-2.9415354410975265,-1.0814280817674995,-1.0814280817674995,-0.006671304884704997
0,5883.0,,,15.906633663366337,2.612716781806591,0.0,1.0,0.39180988067746814,-0.1656298822958228,-0.43274397304294654,-0.43274397304294654,0.0
0,4425.0,44.84302127659574,27.821744680851065,0.3054522783949218,0.2352108874176752,0.005128080912824589,1.0051545136760214,0.8239154636879801,0.6177144023453446,0.14529315274632737,0.14529315274632737,1.1918560816554575
0,4431.0,,,0.006457564575645757,0.004768457335931007,0.0,1.0,-2.0714285714285716,-2.9514285714285715,-0.014073761222904943,-0.014073761222904943,-1.0822846079380446
0,4432.0,,,0.01226468910439247,0.012189590656537023,0.0,1.0,1.0,0.6372093023255814,0.0077673205578863815,0.0077673205578863815,0.2116788321167883
0,4433.0,,,1.3210501698086348,0.4936848991988306,0.0,1.0,0.9973522167487685,0.5168520012315271,0.2551620281287003,0.2551620281287003,1.579039887944216
0,4445.0,,,1.1815544041450776,0.4474823720254837,0.0,1.0,0.8932935742267438,0.32584926621060634,0.1458118025666854,0.1458118025666854,0.3543872241162749
0,4450.0,,,9.809121621621621,1.516583964481588,0.0,1.0,0.5388324436025487,0.3266517421502784,0.49539479411508663,0.49539479411508663,0.9092538572382526
0,4451.0,,,30.867,1.5830042566285452,0.0,1.0,0.5826610943726309,0.468105096057278,0.741012359608185,0.741012359608185,0.16554778877430965
0,4457.0,,,0.5203646185010128,0.36435757782064376,0.0,1.0,0.9789790569122571,0.06872031764980666,0.025038768485948788,0.025038768485948788,0.8534743202416919
0,4459.0,,,0.07715550112079125,0.056402085420124266,0.0,1.0,0.6407338075627106,0.4705809309871459,0.026541745866618605,0.026541745866618605,1.3407756781448856
0,4460.0,,,0.07219546875,0.06694333524434011,0.0,1.0,0.9820366150057028,0.7559252117190527,0.050604154867757316,0.050604154867757316,0.05217936531568158
0,4466.0,,,0.0511586537919845,0.049833679713657666,0.0,1.0,0.9555994471074009,0.37194669114570167,0.018535472277109645,0.018535472277109645,0.7967110724779106
0,4468.0,,,54.783941605839416,0.6782028807402454,0.0,1.0,1.0,0.6412449702880593,0.4348941861095549,0.4348941861095549,0.7146359707446809
0,4469.0,,,0.12865762867538272,0.11238866197040183,0.0,1.0,0.9896964121435142,0.47394123275068994,0.05326562100145284,0.05326562100145284,1.1957122380293481
0,4471.0,,,0.97744379683597,0.6694476918251547,0.0,1.0,0.17913639035360462,-0.010810028025998586,-0.007236748310569987,-0.007236748310569987,-26.97084318360914
0,4472.0,,,4.241906187624751,0.8854147799080615,0.0,1.0,0.7684094871294164,0.46478104362187944,0.4115240054439055,0.4115240054439055,0.1580611943088656
0,4473.0,,,1.4314685314685314,0.44370746087484286,0.0,1.0,0.011138251099169516,-0.19912066438690768,-0.08835132440282654,-0.08835132440282654,-1.2757605495583906
0,4474.0,,,0.2713968957871397,0.18786000745914735,0.0,1.0,0.38111928104575166,0.10252450980392157,0.019260255176510133,0.019260255176510133,5.259383217786278
0,4478.0,,,0.37473370927318295,0.32103794462111424,0.0,1.0,0.9916398445011078,0.19369105881369394,0.06218217941303565,0.06218217941303565,2.200415083400825
0,4482.0,,,0.11007894736842105,0.09690227765525677,0.0,1.0,0.8664116662682285,0.6369113076739182,0.0617181563779907,0.0617181563779907,0.3593949403197958
0,4483.0,,,0.9967663702506063,0.3213657392324233,0.0,1.0,0.845904298459043,0.5131792376317924,0.16491822506027237,0.16491822506027237,0.1635717107862505
0,4485.0,,,0.5907906168549087,0.29986065299066905,0.0,1.0,0.5741176470588235,0.5478235294117647,0.16427072125306474,0.16427072125306474,0.9255878878986363
0,4487.0,,,7.960763520678685,1.5451366376657671,0.0,1.0,0.5335593446116957,0.4899387238577328,0.757022272443794,0.757022272443794,0.4764856700843128
0,4491.0,103.667,103.667,22.040482855143456,1.4211389560697398,0.00902429339782695,1.0091064728809238,0.13898021485370296,0.040227522038617784,0.057168898675233726,0.057168898675233726,1.9424625098658248
0,4495.0,,,0.26981501205224506,0.2498864973510857,0.0,1.0,0.5064083785732242,0.24882771029017936,0.06217868496830362,0.06217868496830362,-0.0
0,4502.0,,,24.142222222222223,1.3432245301681502,0.0,1.0,0.6327319587628866,0.5320324005891016,0.7146389713155292,0.7146389713155292,0.04844290657439446
0,4508.0,,,11.970361445783132,1.3334496503778066,0.0,1.0,0.6110876260643758,0.5241258530104475,0.698895435450751,0.698895435450751,0.12770288435687674
0,4509.0,,,72.39,1.447944794479448,0.0,1.0,0.9746637531552576,0.3154504012357307,0.4567547663857295,0.4567547663857295,0.054540387754289585
0,4517.0,,,4.465380693405846,0.748188325114955,0.0,1.0,0.6189409422896138,0.5360534057995836,0.4010688998573578,0.4010688998573578,0.2379734555070323
0,4522.0,,,2.9289904181184667,1.6351083859053435,0.0,1.0,0.46342834353562146,0.16827038725274582,0.2751403212965043,0.2751403212965043,0.22011255519073872
0,4526.0,,,2.1934585372522215,0.8314487569941121,0.0,1.0,0.5850651547696422,0.5194627732099868,0.4319066770901579,0.4319066770901579,0.1573872101019793
0,4527.0,,,0.5052631578947369,0.16022889842632332,0.0,1.0,0.7991071428571429,0.6428571428571429,0.10300429184549356,0.10300429184549356,0.37037037037037035
0,4530.0,188.8869696969697,188.8869696969697,2.9511476692723737,1.4538542682193378,0.0026860492414035315,1.0026932835335958,0.5131460640188292,0.27692728879015455,0.40261192079397534,0.40261192079397534,0.6739588829788309
0,4535.0,,,0.9921686746987952,0.2637943461199648,0.0,1.0,0.4581056466302368,-0.4374620522161506,-0.11540001601665732,-0.11540001601665732,-0.4108258154059681
0,4538.0,6.690093945945946,6.690093945945946,112.747,2.84161352558337,0.14570745292361534,1.1705591994478528,0.3392285382316159,0.2082004898134762,0.5916253278870566,0.5916253278870566,1.5023282826791546
0,4539.0,,,26.61975,0.9996244801396934,0.0,1.0,0.9989434536387457,0.7427192216305563,0.7424403158122025,0.7424403158122025,0.014857619746092763
0,4541.0,,,6.7328947368421055,0.5610474933226905,0.009210081969729531,1.009295696092709,0.8610513973031073,0.46246628884111785,0.25946555210055655,0.25946555210055655,0.1850881492875374
0,4568.0,,,7.5481132075471695,0.9265993421966925,0.0,1.0,0.9978752655918011,0.8611173603299588,0.797910779635892,0.797910779635892,0.03526952886876252
0,4569.0,,,0.41,0.123234144875263,0.0,1.0,0.5548780487804879,0.5195121951219512,0.06402164111812443,0.06402164111812443,0.018779342723004695
0,4570.0,,,3.9375,0.6686423156443831,0.0,1.0,0.797979797979798,0.1443001443001443,0.09648518263266713,0.09648518263266713,1.5114285714285713
0,4572.0,,,4.145743243243243,0.7996741715812453,0.0,1.0,0.623327411705266,0.48205583714979544,0.3854876022286664,0.3854876022286664,0.13733412222128308
0,4574.0,,,0.15568627450980393,0.09641023648435337,0.0,1.0,0.924433249370277,0.7048362720403023,0.06795343167015556,0.06795343167015556,0.8719891358730613
0,4578.0,,,0.09256539750512009,0.08693756443950376,0.0,1.0,0.9986423120922222,0.6440217732912618,0.055989684415952555,0.055989684415952555,0.0046852235018543815
0,4579.0,3.5611150991501415,3.5611150991501415,3.64253683148335,1.6057098628037376,0.1570233266781391,1.1862724457835445,0.10667236603934784,0.03360733446101868,0.05396362840660162,0.05396362840660162,3.0767853988415697
0,4623.0,,,13.368571428571428,1.0326923607470964,0.0,1.0,0.642177815772601,0.5513464415473391,0.5693712583110326,0.5693712583110326,0.039974803760054266
0,4627.0,,,0.2935714285714286,0.22594832325453545,0.0,1.0,0.9416058394160584,0.8248175182481752,0.1863661352391424,0.1863661352391424,0.5870206489675516
0,4629.0,,,5.095794392523365,0.2957689178193653,0.0,1.0,0.9761577258138469,0.4864740944520862,0.14388391646324925,0.14388391646324925,0.6833176248821866
0,4630.0,,,0.4563566176470588,0.3175304410109485,0.0,1.0,0.9217749276961871,0.438253752144946,0.13915890719328763,0.13915890719328763,0.14816176470588235
0,4636.0,,,68.80530303030304,0.5015877749612031,0.0,1.0,0.9849157151822776,0.5400724486088325,0.27089373781555304,0.27089373781555304,0.05443314101649304
0,4668.0,,,1.3163519771998575,0.9231407271201008,0.0,1.0,1.0,0.48372665764546685,0.4465477784662123,0.4465477784662123,1.4276450874748934
0,4670.0,2.0010885714285713,2.0010885714285713,3.290512367491166,0.9469524019683113,0.3559149505634134,1.5525899892797541,0.004946226166889494,-0.10064163485339046,-0.09530283786243582,-0.09530283786243582,-1.076622669896179
0,4672.0,,,9.791216216216217,1.2799915372693944,0.0,1.0,0.5035539300255331,0.2523751707956663,0.32303808283537083,0.32303808283537083,0.7590571569492311
0,4676.0,2.7183952941176472,2.3478070588235296,0.25825000588193775,0.12372553590276898,0.19162331095323354,1.2370470518876475,0.5130388834226158,0.27243176269086405,0.033706765835863135,0.033706765835863135,4.637496990288665
0,4678.0,,,12.60703125,0.6745109513459288,0.0,1.0,0.8507777158083907,0.6162235855487389,0.4156495569302792,0.4156495569302792,0.251407884151247
0,4714.0,,,1.0131512195121952,0.32515668460081304,0.0,1.0,0.9217253421667565,0.7230375163700793,0.23510048166490108,0.23510048166490108,0.34851148460875975
0,4722.0,,,81.28906882591093,1.7220944223795427,0.0,1.0,0.988046856323213,-0.22015245238664433,-0.37912331032821805,-0.37912331032821805,-3.7185183207780272
0,4723.0,,,9.657316148597422,1.069449575175471,0.0,1.0,0.587847385774847,0.3676244308368661,0.39315579138261075,0.39315579138261075,0.17596309900059792
0,4727.0,,,0.02375,0.02350030921459493,0.0,1.0,1.0,0.6842105263157895,0.016079158936301793,0.016079158936301793,0.34615384615384615
0,4735.0,,,2.9186245837969893,1.0593194061677533,0.0,1.0,0.9110160605523032,0.4461655608775353,0.4726318370012933,0.4726318370012933,0.1249207930258579
0,4748.0,,,34.4144,1.6943891919569884,0.0,1.0,0.818256311311544,0.5553314891440793,0.9409476731591074,0.9409476731591074,0.25349267976181755
0,4762.0,,,11.796666666666667,0.6828141900326493,0.0,1.0,0.6842503532071207,0.5654032212489404,0.38606534255894603,0.38606534255894603,0.11494471159372341
0,4785.0,54.6628,54.6628,0.3756405116513782,0.2461785013084728,0.003267914051246121,1.0032786283268242,0.753512451547815,0.6164126798704402,0.15174754971804438,0.15174754971804438,0.8876120907234967
0,4790.0,,,31.546511627906977,0.6281546654318129,0.0,1.0,0.8230740877257648,0.14338370807224474,0.09006714517249363,0.09006714517249363,1.19280205655527
0,4791.0,,,8.188172043010752,0.37493845396356473,0.0,1.0,0.8378200919238346,-0.09192383453709783,-0.034465780403742,-0.034465780403742,-4.4
0,4794.0,,,0.08034528872450393,0.0755130810908741,0.0,1.0,0.355605872032869,0.13248061899263747,0.010004019724960227,0.010004019724960227,0.7560837577815507
0,4798.0,,,108.71515151515152,1.3889890598555326,0.0,1.0,0.432887883662775,0.26329579663284647,0.36571498102897093,0.36571498102897093,0.1315749674843471
0,4819.0,1.586046783625731,1.586046783625731,3.9135694444444447,1.3572615566912483,0.4118358244182518,1.7002055574209505,0.14648818036958303,0.08491466656256544,0.11525141252462585,0.11525141252462585,1.9726668617043508
0,4820.0,,,0.12199016393442623,0.11217591180049469,0.0,1.0,0.43518692719111995,0.23045125917166126,0.025851080123153215,0.025851080123153215,0.7452416495614853
0,4862.0,,,8.062264150943395,0.9602966514345644,0.0,1.0,0.8229191044543256,0.6653405101802012,0.638924263989812,0.638924263989812,0.012897174346347755
0,4864.0,,,19.46451612903226,0.8095525592003756,0.0,1.0,0.6453430560159098,0.5388631090487239,0.43623800898906556,0.43623800898906556,0.05843456866061818
0,5104.0,,,1.5597200224799468,0.27925620469738494,0.0,1.0,0.9947589785249145,0.638087813314815,0.17818998100994873,0.17818998100994873,1.0769309746506637
0,4759.0,,,0.0,0.0,0.0,1.0,,,0.0,0.0,
0,4529.0,,,,1.4814814814814814,0.0,1.0,0.763095238095238,0.7464285714285714,1.1058201058201058,1.1058201058201058,0.09569377990430622
